"title","vote_average","vote_count","budget","movie_id","genres_type","genres_id","original_language","popularity","release_date","revenue","runtime.mins.","ROI"
"Stomp the Yard",61,88,13000000,1931,"Drama",18,"en",692205,"2007-05-16",75511123,1140,480.854792307692
"Margaret",61,86,14000000,44754,"Drama",18,"en",4898424,"2011-09-30",46495,149,-99.6678928571429
"The Big Hit",61,109,13000000,9448,"Action",28,"en",6425528,"1998-04-24",27007143,91,107.747253846154
"Paper Towns",61,1937,12000000,286565,"Drama",18,"en",64610671,"2015-06-18",85512300,109,612.6025
"Arbitrage",61,294,12000000,60599,"Drama",18,"en",1640512,"2012-09-14",35485056,100,195.7088
"Kabhi Alvida Naa Kehna",61,42,7400000,14395,"Drama",18,"hi",3246903,"2006-08-11",1.7e+07,193,129.72972972973
"Saw III",61,1071,10000000,214,"Horror",27,"en",33124871,"2006-10-27",163876815,108,1538.76815
"The Purge: Election Year",61,1306,10000000,316727,"Action",28,"en",53727146,"2016-06-29",118587880,105,1085.8788
"Jeepers Creepers",61,720,10000000,8922,"Horror",27,"en",23316208,"2001-07-01",59217789,90,492.17789
"Can't Hardly Wait",61,122,10000000,15037,"Comedy",35,"en",11350382,"1998-06-12",25605015,100,156.05015
"Jeff, Who Lives at Home",61,217,10000000,82532,"Drama",18,"en",10409155,"2011-09-13",4417580,83,-55.8242
"The Joneses",61,210,10000000,41479,"Comedy",35,"en",14979375,"2009-09-13",7022728,96,-29.77272
"Opal Dream",61,7,5000000,15699,"Drama",18,"en",1458884,"2006-11-22",140666,86,-97.18668
"Splash",61,321,8000000,2619,"Comedy",35,"en",21735068,"1984-03-09",69821334,111,772.766675
"That Awkward Moment",61,1004,8000000,225565,"Comedy",35,"en",37821106,"2014-01-29",26049082,94,225.613525
"The Good Girl",61,181,8000000,9962,"Drama",18,"en",9799177,"2002-01-12",16856124,93,110.70155
"The Rocket: The Legend of Rocket Richard",61,17,8000000,49081,"Drama",18,"fr",983484,"2005-10-25",2019009,124,-74.7623875
"The Work and the Glory",61,7,7500000,36046,"Drama",18,"en",571663,"2004-11-24",3347647,110,-55.3647066666667
"Flashdance",61,302,4000000,535,"Drama",18,"en",18422323,"1983-04-14",92921203,95,2223.030075
"Magic Mike",61,1040,7000000,77930,"Drama",18,"en",35897151,"2012-06-28",167221571,110,2288.87958571429
"Auto Focus",61,56,7000000,14112,"Drama",18,"en",7051521,"2002-10-18",2062066,104,-70.5419142857143
"200 Cigarettes",61,44,6000000,15256,"Comedy",35,"en",3561198,"1999-02-26",6852450,101,14.2075
"Jackass: The Movie",61,345,5000000,9012,"Documentary",99,"en",14752587,"2002-10-21",64282312,87,1185.64624
"As Above, So Below",61,766,5000000,256274,"Horror",27,"en",26510558,"2014-08-14",40100000,93,702
"Porky's",61,183,4000000,10246,"Comedy",35,"en",12891276,"1981-11-13",125728258,94,3043.20645
"Topaz",61,77,4000000,2370,"Action",28,"en",5975604,"1969-12-18",6e+06,143,50
"Adore",61,291,16000000,111190,"Drama",18,"en",18790221,"2013-04-03",318982,100,-98.0063625
"Hell's Angels",61,19,3950000,22301,"Action",28,"en",8484123,"1930-11-15",8e+06,127,102.53164556962
"Conquest of the Planet of the Apes",61,236,1700000,1688,"Action",28,"en",18828683,"1972-06-29",9700000,88,470.588235294118
"Killing Zoe",61,111,1500000,507,"Action",28,"en",5817519,"1993-10-01",418961,96,-72.0692666666667
"Airborne",61,20,2600000,13064,"Action",28,"en",8001156,"1993-09-17",2850263,91,9.6255
"Tom Jones",61,39,1000000,5769,"Adventure",12,"en",2833166,"1963-10-06",37600000,128,3660
"Fiza",61,7,1000000,56666,"Drama",18,"hi",43023,"2000-09-08",623791,170,-37.6209
"The Quiet",61,73,900000,9813,"Drama",18,"en",40971,"2005-09-12",381420,96,-57.62
"Dead Snow",61,311,800000,14451,"Horror",27,"no",11205726,"2009-01-09",1984662,91,148.08275
"42nd Street",61,37,439000,3062,"Music",10402,"en",1933366,"1933-02-02",2281000,89,419.589977220957
"Transformers: Revenge of the Fallen",60,3138,150000000,8373,"Science Fiction",878,"en",21939663,"2009-06-19",836297228,150,457.531485333333
"Monsters vs Aliens",60,1423,175000000,15512,"Animation",16,"en",36167578,"2009-03-19",381509870,94,118.00564
"Shrek Forever After",60,1959,165000000,10192,"Comedy",35,"en",44041186,"2010-05-16",752600867,93,356.121737575758
"Shrek the Third",60,2278,160000000,810,"Fantasy",14,"en",42986467,"2007-05-17",798958165,93,399.348853125
"Flushed Away",60,874,149000000,11619,"Adventure",12,"en",22550135,"2006-10-22",64459316,85,-56.7387140939597
"Men in Black II",60,3114,140000000,608,"Action",28,"en",91332849,"2002-07-03",441818803,88,215.584859285714
"The World Is Not Enough",60,862,135000000,36643,"Adventure",12,"en",39604363,"1999-11-08",361832400,128,168.024
"The BFG",60,1000,140000000,267935,"Adventure",12,"en",4419092,"2016-06-01",183345589,120,30.961135
"The Bourne Legacy",60,2651,130000000,49040,"Action",28,"en",9033681,"2012-08-08",276572938,120,112.748413846154
"The Huntsman: Winter's War",60,1523,115000000,290595,"Action",28,"en",60467984,"2016-04-06",164602163,114,43.1323156521739
"San Andreas",60,2968,110000000,254128,"Action",28,"en",100412364,"2015-05-27",470490832,114,327.718938181818
"Tomorrow Never Dies",60,925,110000000,714,"Adventure",12,"en",42887121,"1997-12-11",333011068,119,202.737334545455
"The Tourist",60,1699,100000000,37710,"Action",28,"en",41426678,"2010-12-08",278731369,103,178.731369
"The Mummy Returns",60,2206,98000000,1734,"Adventure",12,"en",41862983,"2001-04-28",433013274,130,341.850279591837
"Percy Jackson & the Olympians: The Lightning Thief",60,2010,95000000,32657,"Adventure",12,"en",61121717,"2010-02-01",226497209,118,138.418114736842
"Click",60,2104,82500000,9339,"Comedy",35,"en",41176631,"2006-06-22",237681299,107,188.098544242424
"The Expendables",60,2926,80000000,27578,"Thriller",53,"en",77580661,"2010-08-03",274470394,103,243.0879925
